oblast_code,raion_code,settlement_name,category_label,settlement_code,rada_code,rada_name,raion_name,oblast_name
1200000000,1222600000,Сільради Межівського Р-Ну,місто,1222680000,1222680000,Сільради Межівського Р-Ну,NA,NA
1200000000,1222600000,Зоряне,село,1222683301,1222683300,NA,NA,NA
1200000000,1222600000,Крутоярівка,село,1222683302,1222683300,NA,NA,NA
1200000000,1222600000,Мала Покровка,село,1222683303,1222683300,NA,NA,NA
1200000000,1222600000,Малієве,село,1222683304,1222683300,NA,NA,NA
1200000000,1222600000,Маліївське,село,1222683305,1222683300,NA,NA,NA
1200000000,1222600000,Миронове,село,1222683306,1222683300,NA,NA,NA
1200000000,1222600000,Зелене,село,1222683307,1222683300,NA,NA,NA
1200000000,1222600000,Полтавське,село,1222683308,1222683300,NA,NA,NA
1200000000,1222600000,Новопавлівка,село,1222685501,1222685500,NA,NA,NA
1200000000,1222600000,Дачне,село,1222685502,1222685500,NA,NA,NA
1200000000,1222600000,Філія,село,1222685503,1222685500,NA,NA,NA
1200000000,1222600000,Чугуєве,село,1222685504,1222685500,NA,NA,NA
1200000000,1222600000,Антонівське,село,1222685505,1222685500,NA,NA,NA
1200000000,1222600000,Богданівка,село,1222685506,1222685500,NA,NA,NA
1200000000,1222600000,Миколаївка,село,1222685507,1222685500,NA,NA,NA
1200000000,1222600000,Солоне,село,1222685508,1222685500,NA,NA,NA
1200000000,1222600000,Тарасівка,село,1222685509,1222685500,NA,NA,NA
1200000000,1222600000,Федорівське,село,1222685510,1222685500,NA,NA,NA
1200000000,1222600000,Чаус,село,1222685511,1222685500,NA,NA,NA
1200000000,1222600000,Слов�янка,село,1222688801,1222688800,NA,NA,NA
1200000000,1222600000,Андронівка,село,1222688802,1222688800,NA,NA,NA
1200000000,1222600000,Наталівка,село,1222688805,1222688800,NA,NA,NA
1200000000,1222900000,Селища Міського Типу Нікопольського Р-Ну,місто,1222955000,1222955000,Селища Міського Типу Нікопольського Р-Ну,NA,NA
1200000000,1222900000,Червоногригорівка,селище міського типу,1222955700,1222955700,Червоногригорівка,NA,NA
1200000000,1222900000,Борисівка,село,1222955701,1222955700,Червоногригорівка,NA,NA
1200000000,1222900000,Дмитрівка,село,1222955702,1222955700,Червоногригорівка,NA,NA
1200000000,1222900000,Кам�янське,селище,1222955703,1222955700,Червоногригорівка,NA,NA
1200000000,1222900000,Мусіївка,село,1222955704,1222955700,Червоногригорівка,NA,NA
1200000000,1222900000,Привільне,село,1222955705,1222955700,Червоногригорівка,NA,NA
1200000000,1222900000,Придніпровське,село,1222955706,1222955700,Червоногригорівка,NA,NA
1200000000,1222900000,Сільради Нікопольського Р-Ну,місто,1222980000,1222980000,Сільради Нікопольського Р-Ну,NA,NA
1200000000,1222900000,Криничувате,село,1222982801,1222982800,NA,NA,NA
1200000000,1222900000,Веселе,село,1222982802,1222982800,NA,NA,NA
1200000000,1222900000,Голубівка,село,1222982803,1222982800,NA,NA,NA
1200000000,1222900000,Довгівка,село,1222982804,1222982800,NA,NA,NA
1200000000,1222900000,Дружба,село,1222982805,1222982800,NA,NA,NA
1200000000,1222900000,Змагання,село,1222982806,1222982800,NA,NA,NA
1200000000,1222900000,Лебединське,село,1222982807,1222982800,NA,NA,NA
1200000000,1222900000,Лукіївка,село,1222982808,1222982800,NA,NA,NA
1200000000,1222900000,Менделєєвка,село,1222982809,1222982800,NA,NA,NA
1200000000,1222900000,Охотниче,село,1222982810,1222982800,NA,NA,NA
1200000000,1222900000,Пахар,село,1222982811,1222982800,NA,NA,NA
1200000000,1222900000,Томаківське,село,1222982812,1222982800,NA,NA,NA
1200000000,1222900000,Лошкарівка,село,1222983401,1222983400,NA,NA,NA
1200000000,1222900000,Головкове,село,1222983402,1222983400,NA,NA,NA
1200000000,1222900000,Зелене,село,1222983403,1222983400,NA,NA,NA
1200000000,1222900000,Водяне,село,1222983404,1222983400,NA,NA,NA
1200000000,1222900000,Звізда,село,1222983405,1222983400,NA,NA,NA
1200000000,1222900000,Межуївка,село,1222983406,1222983400,NA,NA,NA
1200000000,1222900000,Нова Балта,село,1222983407,1222983400,NA,NA,NA
1200000000,1222900000,Іванівка,село,1222983408,1222983400,NA,NA,NA
1200000000,1222900000,Сорочине,село,1222983409,1222983400,NA,NA,NA
1200000000,1222900000,Христофорівка,село,1222983410,1222983400,NA,NA,NA
1200000000,1222900000,Крутий Берег,село,1222983411,1222983400,NA,NA,NA
1200000000,1222900000,Максимівка,село,1222983412,1222983400,NA,NA,NA
1200000000,1222900000,Маринопіль,село,1222983413,1222983400,NA,NA,NA
1200000000,1222900000,Олександропіль,село,1222983414,1222983400,NA,NA,NA
1200000000,1222900000,Павлопілля,село,1222983415,1222983400,NA,NA,NA
1200000000,1222900000,Приют,село,1222983416,1222983400,NA,NA,NA
1200000000,1222900000,Шевченкове,село,1222983417,1222983400,NA,NA,NA
1200000000,1222900000,Шишкине,село,1222983418,1222983400,NA,NA,NA
1200000000,1222900000,Приміське,село,1222983901,1222983900,NA,NA,NA
1200000000,1222900000,Олексіївка,село,1222983903,1222983900,NA,NA,NA
1200000000,1222900000,Старозаводське,село,1222983904,1222983900,NA,NA,NA
1200000000,1222900000,Новософіївка,село,1222984501,1222984500,NA,NA,NA
1200000000,1222900000,Степове,село,1222984502,1222984500,NA,NA,NA
1200000000,1222900000,Путилівка,село,1222984503,1222984500,NA,NA,NA
1200000000,1222900000,Хмельницьке,село,1222984504,1222984500,NA,NA,NA
1200000000,1222900000,Першотравневе,село,1222985201,1222985200,NA,NA,NA
1200000000,1222900000,Західне,село,1222985202,1222985200,NA,NA,NA
1200000000,1222900000,Бекетівка,село,1222985203,1222985200,NA,NA,NA
1200000000,1222900000,Східне,село,1222985204,1222985200,NA,NA,NA
1200000000,1222900000,Високе,село,1222985205,1222985200,NA,NA,NA
1200000000,1222900000,Високопіль,село,1222985206,1222985200,NA,NA,NA
1200000000,1222900000,Мар�ївка,село,1222985207,1222985200,NA,NA,NA
1200000000,1222900000,Новоіванівка,село,1222985208,1222985200,NA,NA,NA
1200000000,1222900000,Новоселівка,село,1222985209,1222985200,NA,NA,NA
1200000000,1222900000,Олександрівка,село,1222985210,1222985200,NA,NA,NA
1200000000,1222900000,Підгірне,село,1222985211,1222985200,NA,NA,NA
1200000000,1222900000,Таврійське,село,1222985212,1222985200,NA,NA,NA
1200000000,1222900000,Чистопіль,село,1222985213,1222985200,NA,NA,NA
1200000000,1222900000,Покровське,село,1222985501,1222985500,NA,NA,NA
1200000000,1222900000,Капулівка,село,1222985502,1222985500,NA,NA,NA
1200000000,1222900000,Катеринівка,село,1222985503,1222985500,NA,NA,NA
1200000000,1222900000,Красне,село,1222985504,1222985500,NA,NA,NA
1200000000,1222900000,Набережне,село,1222985505,1222985500,NA,NA,NA
1200000000,1222900000,Шахтар,село,1222985506,1222985500,NA,NA,NA
1200000000,1222900000,Чкалове,село,1222986701,1222986700,NA,NA,NA
1200000000,1222900000,Південне,село,1222986702,1222986700,NA,NA,NA
1200000000,1223200000,Міста Районного Підпорядкування Новомосковського Р-Ну,місто,1223210000,1223210000,Міста Районного Підпорядкування Новомосковського Р-Ну,NA,NA
1200000000,1223200000,Перещепине,місто,1223210500,1223210500,Перещепине,NA,NA
1200000000,1223200000,Козирщина,село,1223210501,1223210500,Перещепине,NA,NA
1200000000,1223200000,Малокозирщина,село,1223210502,1223210500,Перещепине,NA,NA
1200000000,1223200000,Олександрія,село,1223210503,1223210500,Перещепине,NA,NA
1200000000,1223200000,Свічанівка,село,1223210504,1223210500,Перещепине,NA,NA
1200000000,1223200000,Вишневе,селище,1223210505,1223210500,Перещепине,NA,NA
1200000000,1223200000,Селища Міського Типу Новомосковського Р-Ну,місто,1223255000,1223255000,Селища Міського Типу Новомосковського Р-Ну,NA,NA
1200000000,1223200000,Гвардійське,селище міського типу,1223255300,1223255300,Гвардійське,NA,NA
1200000000,1223200000,Губиниха,селище міського типу,1223255600,1223255600,Губиниха,NA,NA
1200000000,1223200000,Євецько-Миколаївка,село,1223255601,1223255600,Губиниха,NA,NA
1200000000,1223200000,Меліоративне,селище міського типу,1223255800,1223255800,Меліоративне,NA,NA
1200000000,1223200000,Черкаське,селище міського типу,1223256200,1223256200,Черкаське,NA,NA
1200000000,1223200000,Сільради Новомосковського Р-Ну,місто,1223280000,1223280000,Сільради Новомосковського Р-Ну,NA,NA
1200000000,1223200000,Багате,село,1223280501,1223280500,NA,NA,NA
1200000000,1223200000,Панасівка,село,1223280502,1223280500,NA,NA,NA
1200000000,1223200000,Рівне,село,1223280503,1223280500,NA,NA,NA
1200000000,1223200000,Василівка,село,1223281001,1223281000,NA,NA,NA
1200000000,1223200000,Андріївка,село,1223281002,1223281000,NA,NA,NA
1200000000,1223200000,Всесвятське,село,1223281003,1223281000,NA,NA,NA
1200000000,1223200000,Вільне,село,1223281501,1223281500,NA,NA,NA
1200000000,1223200000,Хащеве,село,1223281505,1223281500,NA,NA,NA
1200000000,1223200000,Голубівка,село,1223282001,1223282000,NA,NA,NA
1200000000,1223200000,Миролюбівка,селище,1223282002,1223282000,NA,NA,NA
1200000000,1223200000,Воскресенівка,село,1223282003,1223282000,NA,NA,NA
1200000000,1223200000,Кільчень,селище,1223282004,1223282000,NA,NA,NA
1200000000,1223200000,Троїцьке,село,1223282005,1223282000,NA,NA,NA
1200000000,1223200000,Знаменівка,село,1223282501,1223282500,NA,NA,NA
1200000000,1223200000,Новотроїцьке,село,1223282503,1223282500,NA,NA,NA
1200000000,1223200000,Підпільне,село,1223282504,1223282500,NA,NA,NA
1200000000,1223200000,Керносівка,село,1223283001,1223283000,NA,NA,NA
1200000000,1223200000,Ганнівка,село,1223283002,1223283000,NA,NA,NA
1200000000,1223200000,Орілька,село,1223283003,1223283000,NA,NA,NA
1200000000,1223200000,Мар�янівка,село,1223283301,1223283300,NA,NA,NA
1200000000,1223200000,Скотувате,село,1223283302,1223283300,NA,NA,NA
1200000000,1223200000,Новоскотувате,село,1223283303,1223283300,NA,NA,NA
1200000000,1223200000,Мирне,селище,1223283304,1223283300,NA,NA,NA
1200000000,1223200000,Михайлівка,село,1223283501,1223283500,NA,NA,NA
1200000000,1223200000,Левенцівка,село,1223283502,1223283500,NA,NA,NA
1200000000,1223200000,Миколаївка,село,1223284001,1223284000,NA,NA,NA
1200000000,1223200000,Затишне,село,1223284002,1223284000,NA,NA,NA
1200000000,1223200000,Королівка,село,1223284003,1223284000,NA,NA,NA
1200000000,1223200000,Нове,село,1223284004,1223284000,NA,NA,NA
1200000000,1223200000,Новостепанівка,село,1223284501,1223284500,NA,NA,NA
1200000000,1223200000,Варварівка,село,1223284502,1223284500,NA,NA,NA
1200000000,1223200000,Гарасимівка,село,1223284503,1223284500,NA,NA,NA
1200000000,1223200000,Гнатівка,село,1223284504,1223284500,NA,NA,NA
1200000000,1223200000,Івано-Михайлівка,село,1223284505,1223284500,NA,NA,NA
1200000000,1223200000,Веселе,село,1223284506,1223284500,NA,NA,NA
1200000000,1223200000,Орлівщина,село,1223285001,1223285000,NA,NA,NA
1200000000,1223200000,Піщанка,село,1223285501,1223285500,NA,NA,NA
1200000000,1223200000,Новоселівка,село,1223285502,1223285500,NA,NA,NA
1200000000,1223200000,Соколове,село,1223285503,1223285500,NA,NA,NA
1200000000,1223200000,Ягідне,село,1223285504,1223285500,NA,NA,NA
1200000000,1223200000,Попасне,село,1223286001,1223286000,NA,NA,NA
